-9.56376,-13.7031,1.69228,0.911839,6.59484,1.24365,14.5174,11.2939,10.5638,2.98549,4.55693,3.87454,13.7031,-0.911839,-1.24365,-14.5174,-11.2939,26.8034,-1.07739,-13.4489,5.683,15.3218,7.02814,-1.57144,-15.3218,-7.02814,-2.1327,-6.29296,-21.6147,-1.08122,2.1327,-9.86806,9.86806,-2.10218,2.10218,2.15861
-8.80313,-10.4193,1.41023,0.759866,5.4957,1.03638,12.0979,9.41157,8.80313,2.48791,3.79744,3.22878,11.4193,-0.759866,-1.03638,-12.0979,-9.41157,22.3362,-0.897822,-11.2074,4.73584,12.7681,5.85678,-1.30953,-12.7681,-5.85678,-1.77725,-5.24413,-18.0123,-0.901015,1.77725,-8.22338,8.22338,-1.75182,1.75182,1.79884
0.000394463,-8.9438e-05,1.0015,0.00268254,0.00152298,-0.00391727,2.10542e-05,-0.000644124,-0.000394463,-0.00197241,-0.00246282,0.000101596,8.9438e-05,-0.00268254,0.00391727,-2.10542e-05,0.000644124,0.000596804,0.00198786,0.000427285,-0.00115956,0.000232076,-0.00010719,0.000490405,-0.000232076,0.00010719,0.00184326,-0.000275116,-0.000507192,0.00198908,-0.00184326,-0.00131304,0.00131304,-0.00058076,0.00058076,-0.00397694
1.19534,-0.271024,4.55034,9.1289,4.61508,-11.8705,0.0638007,-1.95189,-1.19534,-5.97702,-7.46309,0.307866,0.271024,-8.1289,11.8705,-0.0638007,1.95189,1.8085,6.02382,1.2948,-3.51382,0.70326,-0.324817,1.48607,-0.70326,0.324817,5.58565,-0.833686,-1.53695,6.02753,-5.58565,-3.9789,3.9789,-1.75988,1.75988,-12.0513
1.19534,-0.271024,4.55034,8.1289,5.61508,-11.8705,0.0638007,-1.95189,-1.19534,-5.97702,-7.46309,0.307866,0.271024,-8.1289,11.8705,-0.0638007,1.95189,1.8085,6.02382,1.2948,-3.51382,0.70326,-0.324817,1.48607,-0.70326,0.324817,5.58565,-0.833686,-1.53695,6.02753,-5.58565,-3.9789,3.9789,-1.75988,1.75988,-12.0513
2.38686,-2.58956,-1.98717,-4.30087,-3.20994,7.28515,1.58527,1.07851,-2.38686,4.63427,6.83679,2.00001,2.58956,4.30087,-6.28515,-1.58527,-1.07851,-1.52899,10.0201,-2.30498,1.09093,-1.61552,-2.46098,-2.20252,1.61552,2.46098,-3.65089,-0.515425,1.10009,10.0214,3.65089,-1.35545,1.35545,-0.141399,0.141399,-20.0416
5.60367,-7.096,-1.07438,1.50915,-1.78941,-0.469678,5.7605,-1.94783,-5.60367,-0.592596,-3.56813,5.71168,7.096,-1.50915,0.469678,-4.7605,1.94783,-5.53706,-3.03785,-4.31616,-3.29856,-5.25258,-6.0602,2.97554,5.25258,6.0602,-5.8346,-0.927798,4.32478,-3.03329,5.8346,-11.3893,11.3893,-3.7746,3.7746,6.07115
-2.18341,-0.661289,2.02707,1.0584,-5.84765,1.54586,-5.63478,-8.67496,2.18341,3.88528,3.46707,5.02288,0.661289,-1.0584,-1.54586,5.63478,9.67496,18.4735,-0.016298,6.73271,-6.90605,-1.68233,3.06849,0.418211,1.68233,-3.06849,-2.68345,3.47651,5.15883,-0.0159934,2.68345,-2.78479,2.78479,-2.61145,2.61145,0.0322914
659.861,1700.07,642.162,2510.06,2226.38,2181.36,313.891,-42.3984,-658.861,431.043,474.563,-1324.42,-1700.07,-2510.06,-2181.36,-313.891,42.3984,246.023,-1.46522,-81.1523,-283.677,59.2132,-121.288,-43.5205,-59.2132,121.288,-425.899,-162.92,-222.133,-1.47554,425.899,-664.848,664.848,-300.018,300.018,2.94076
0.000787663,-0.000854556,-0.000655765,-0.00141929,-0.00105928,0.0020741,0.000523138,0.000355909,-0.000787663,1.00153,0.00225614,0.000660004,0.000854556,0.00141929,-0.0020741,-0.000523138,-0.000355909,-0.000504567,0.00330664,-0.000760644,0.000360006,-0.000533121,-0.000812124,-0.000726832,0.000533121,0.000812124,-0.00120479,-0.00017009,0.000363031,0.00330708,0.00120479,-0.0004473,0.0004473,-4.66617e-05,4.66617e-05,-0.00661372
