-1.65892,10.408,-1.14185,-9.03642,-0.928884,12.72,-13.091,2.60485,2.65892,1.88909,0.598782,-7.71683,-10.408,9.03642,-12.72,13.091,-2.60485,0.208478,3.18021,13.715,8.10754,1.52113,3.73921,1.29031,-1.52113,-3.73921,-3.11404,1.61092,0.0897879,3.18485,3.11404,30.9937,-30.9937,9.1711,-9.1711,-6.36506
-2.21577,9.67336,-0.951538,-7.53035,-0.77407,10.6,-10.9092,2.17071,2.21577,1.57424,0.498985,-6.43069,-8.67336,7.53035,-10.6,10.9092,-2.17071,0.173732,2.65017,11.4292,6.75628,1.26761,3.11601,1.07526,-1.26761,-3.11601,-2.59503,1.34243,0.0748233,2.65404,2.59503,25.8281,-25.8281,7.64259,-7.64259,-5.30421
-0.000568605,-0.000544253,0.999583,-0.000860476,-0.000169985,0.00131961,0.00051676,0.000905139,0.000568605,0.000684974,0.000825372,2.42936e-05,0.000544253,0.000860476,-0.00131961,-0.00051676,-0.000905139,0.00283376,-0.00331589,-0.00076339,0.000690491,0.0015885,0.00076365,-0.000140398,-0.0015885,-0.00076365,-0.000658926,-0.000715004,-0.00230351,-0.00331592,0.000658926,0.000235489,-0.000235489,0.000308388,-0.000308388,0.00663181
-1.72304,-1.64925,-1.26462,-1.6075,-0.515106,3.99881,1.56594,2.74284,1.72304,2.07568,2.50113,0.0736169,1.64925,2.6075,-3.99881,-1.56594,-2.74284,8.58716,-10.0481,-2.3133,2.0924,4.81364,2.31409,-0.425449,-4.81364,-2.31409,-1.99674,-2.16668,-6.98032,-10.0482,1.99674,0.713604,-0.713604,0.934508,-0.934508,20.0964
-1.72304,-1.64925,-1.26462,-2.6075,0.484894,3.99881,1.56594,2.74284,1.72304,2.07568,2.50113,0.0736169,1.64925,2.6075,-3.99881,-1.56594,-2.74284,8.58716,-10.0481,-2.3133,2.0924,4.81364,2.31409,-0.425449,-4.81364,-2.31409,-1.99674,-2.16668,-6.98032,-10.0482,1.99674,0.713604,-0.713604,0.934508,-0.934508,20.0964
4.81956,-1.19708,-5.68681,-8.2366,-7.35696,11.2294,2.31197,-0.407614,-4.81956,6.79188,9.12061,2.47342,1.19708,8.2366,-10.2294,-2.31197,0.407614,-6.57832,0.612433,-3.99186,0.879644,-4.64369,-4.03378,-2.32873,4.64369,4.03378,-5.9109,0.490562,5.13425,0.608889,5.9109,-3.97045,3.97045,-0.858236,0.858236,-1.22132
-5.35928,-1.28997,-3.36172,-1.77702,0.588307,2.2216,4.58949,2.91817,5.35928,5.0816,9.90759,0.383977,1.28997,1.77702,-2.2216,-3.58949,-2.91817,10.6035,6.06937,-4.76528,2.36532,6.40532,6.37863,-4.82599,-6.40532,-6.37863,2.47602,-1.92535,-8.33067,6.06907,-2.47602,-2.30302,2.30302,0.0969368,-0.0969368,-12.1384
1.50383,3.55747,3.91506,-1.27523,4.94141,-2.7339,7.00351,12.0661,-1.50383,0.324274,-1.60382,3.54201,-3.55747,1.27523,2.7339,-7.00351,-11.0661,9.79748,0.0658424,-6.2549,6.21664,-6.70171,0.471053,1.9281,6.70171,-0.471053,-0.483837,5.1246,11.8263,0.0658323,0.483837,2.19513,-2.19513,2.23339,-2.23339,-0.131675
663.574,1715.02,632.272,2472.99,2194.5,2175.23,274.087,-52.7347,-662.574,425.436,464.799,-1326.74,-1715.02,-2472.99,-2175.23,-274.087,52.7347,208.904,4.25285,-45.447,-278.495,40.6533,-124.321,-39.3634,-40.6533,124.321,-423.058,-150.97,-191.623,4.26155,423.058,-605.343,605.343,-281.401,281.401,-8.51439
0.00159046,-0.000395035,-0.00187665,-0.00271808,-0.0024278,0.00337569,0.000762951,-0.000134513,-0.00159046,1.00224,0.0030098,0.00081623,0.000395035,0.00271808,-0.00337569,-0.000762951,0.000134513,-0.00217085,0.000202103,-0.00131731,0.000290283,-0.00153242,-0.00133115,-0.00076848,0.00153242,0.00133115,-0.0019506,0.000161885,0.0016943,0.000200933,0.0019506,-0.00131025,0.00131025,-0.000283218,0.000283218,-0.000403036
0.963913,-0.239415,-1.13736,-1.64732,-1.47139,2.04587,0.462395,-0.0815228,-0.963913,1.35838,2.82412,0.494685,0.239415,1.64732,-2.04587,-0.462395,0.0815228,-1.31566,0.122487,-0.798373,0.175929,-0.928737,-0.806755,-0.465745,0.928737,0.806755,-1.18218,0.0981123,1.02685,0.121778,1.18218,-0.794091,0.794091,-0.171647,0.171647,-0.244264
-0.00528804,-0.00113806,0.000282574,0.000770791,0.000996835,0.00114149,0.00048363,-0.000141142,0.00528804,0.000396232,0.000454109,0.999652,0.00113806,-0.000770791,-0.00114149,-0.00048363,0.000141142,-0.00335213,-0.00041833,0.000102816,0.000226044,-0.000836633,0.00164432,-5.78766e-05,0.000836633,-0.00164432,-0.000397477,0.00215788,0.00299452,-0.000418331,0.000397477,-0.000162071,0.000162071,-0.000490931,0.000490931,0.000836661
-2.67073,-0.57478,0.142714,0.389288,0.503452,0.576508,0.244258,-0.0712839,2.67073,0.200117,0.229348,-0.175644,1.57478,-0.389288,-0.576508,-0.244258,0.0712839,-1.69299,-0.211278,0.0519272,0.114164,-0.422542,0.830464,-0.0292306,0.422542,-0.830464,-0.200746,1.08984,1.51238,-0.211278,0.200746,-0.081854,0.081854,-0.247945,0.247945,0.422556
